Name,Specialties,Gender,Language,Video_Visit,City,Zipcode,Total_Reviews,Overall_Ratings,Wait_Time_Score,Manner_Score,Level_1,Level_2,Doc_Urls
"Dr. Sophie Bartsich, MD",Surgeon,Female,English,False,New York,10022,16.0,4.69,4.46,5.0,0,0,https://www.zocdoc.com/doctor/sophie-bartsich-md-277831
"Dr. Sophie Bartsich, MD",Surgeon,Female,French,False,New York,10022,16.0,4.69,4.46,5.0,0,1,https://www.zocdoc.com/doctor/sophie-bartsich-md-277831
"Dr. Sophie Bartsich, MD",Surgeon,Female,Spanish,False,New York,10022,16.0,4.69,4.46,5.0,0,2,https://www.zocdoc.com/doctor/sophie-bartsich-md-277831
"Dr. Sara Scrivano, DC, LAc",Chiropractor,Female,English,False,New York,10038,,,,,0,0,https://www.zocdoc.com/doctor/sara-scrivano-dc-lac-292336
"Dr. Sara Scrivano, DC, LAc", Acupuncturist,Female,English,False,New York,10038,,,,,1,0,https://www.zocdoc.com/doctor/sara-scrivano-dc-lac-292336
"Dr. Paria Goodarzi, DDS",Dentist,Female,English,False,New York,10022,428.0,4.98,4.98,4.99,0,0,https://www.zocdoc.com/dentist/paria-goodarzi-dds-138433
"Dr. Paria Goodarzi, DDS",Dentist,Female,Farsi,False,New York,10022,428.0,4.98,4.98,4.99,0,1,https://www.zocdoc.com/dentist/paria-goodarzi-dds-138433
"Dr. Muhammad Zakaria, MD",Internist,Male,English,False,Far Rockaway,11691,19.0,4.74,4.11,4.74,0,0,https://www.zocdoc.com/doctor/muhammad-zakaria-md-150956
"Dr. Muhammad Zakaria, MD",General Doctor,Male,English,False,Far Rockaway,11691,19.0,4.74,4.11,4.74,1,0,https://www.zocdoc.com/doctor/muhammad-zakaria-md-150956
"Karen Moreno, MS, RD, RDN",Nutritionist,Female,English,False,New York,10022,7.0,5.0,4.6,5.0,0,0,https://www.zocdoc.com/doctor/karen-moreno-ms-rd-rdn-35126
"Karen Moreno, MS, RD, RDN",Nutritionist,Female,Hebrew,False,New York,10022,7.0,5.0,4.6,5.0,0,1,https://www.zocdoc.com/doctor/karen-moreno-ms-rd-rdn-35126
"Russell (Tony) Martin, LCSW",Therapist,Male,English,True,New York,10004,10.0,5.0,4.9,5.0,0,0,https://www.zocdoc.com/professional/russell-tony-martin-lcsw-282810
"Dr. Stephanie Llop Santiago, MD",Eye Doctor,Female,English,False,New York,10029,15.0,4.87,4.36,4.93,0,0,https://www.zocdoc.com/doctor/stephanie-llop-santiago-md-242253
"Dr. Stephanie Llop Santiago, MD",Eye Doctor,Female,Spanish,False,New York,10029,15.0,4.87,4.36,4.93,0,1,https://www.zocdoc.com/doctor/stephanie-llop-santiago-md-242253
"Dr. Bernice Wong, DMD",Dentist,Female,English,False,New York,10075,92.0,4.99,4.98,5.0,0,0,https://www.zocdoc.com/dentist/bernice-wong-dmd-278508
"Marina Yakubova, PA",General Doctor,Female,nan,False,Forest Hills,11375,,5.0,4.0,5.0,0,0,https://www.zocdoc.com/doctor/marina-yakubova-pa-237637
"Jennifer Rawlings, LCSW",Therapist,Female,English,True,New York,10128,,5.0,5.0,5.0,0,0,https://www.zocdoc.com/professional/jennifer-rawlings-lcsw-291997
"Charles Schaeffer, PhD",Psychologist,Male,English,False,New York,10011,9.0,5.0,5.0,5.0,0,0,https://www.zocdoc.com/doctor/charles-schaeffer-phd-248704
"Dr. Steve Liao, MD",Cardiologist,Male,English,False,New York,10029,7.0,5.0,4.6,5.0,0,0,https://www.zocdoc.com/doctor/steve-liao-md-195875
"Dr. Ramez Sulaiman, MD",General Doctor,Male,English,False,Brooklyn,11209,,,,,0,0,https://www.zocdoc.com/doctor/ramez-sulaiman-md-196276
"Dr. Ramez Sulaiman, MD",General Doctor,Male,Spanish,False,Brooklyn,11209,,,,,0,1,https://www.zocdoc.com/doctor/ramez-sulaiman-md-196276
"Dr. Ramez Sulaiman, MD",General Doctor,Male,Arabic,False,Brooklyn,11209,,,,,0,2,https://www.zocdoc.com/doctor/ramez-sulaiman-md-196276
"Dr. Fred Friedman, DDS",Dentist,Male,English,False,Bronx,10465,,,,,0,0,https://www.zocdoc.com/dentist/fred-friedman-dds-296523
"Caitlin Ferrer, LMHC",Therapist,Female,English,True,New York,10018,,,,,0,0,https://www.zocdoc.com/professional/caitlin-ferrer-lmhc-297626
"Dr. Gayle S. Goren, MD",Psychiatrist,Female,English,True,New York,10019,12.0,5.0,4.92,5.0,0,0,https://www.zocdoc.com/doctor/gayle-s-goren-md-207874
"Dr. Gayle S. Goren, MD",Psychiatrist,Female,Spanish,True,New York,10019,12.0,5.0,4.92,5.0,0,1,https://www.zocdoc.com/doctor/gayle-s-goren-md-207874
"Dr. Steve Menna, DPM",Podiatrist,Male,English,False,Brooklyn,11201,266.0,4.62,4.55,4.69,0,0,https://www.zocdoc.com/doctor/steve-menna-dpm-1663
"Dr. Viktorya Belenkova, OD",Eye Doctor,Female,English,False,New York,10176,483.0,4.92,4.56,4.95,0,0,https://www.zocdoc.com/doctor/viktorya-belenkova-od-25571
"Dr. Henry Chaung, OD",Eye Doctor,Male,English,False,New York,10013,784.0,4.85,4.88,4.88,0,0,https://www.zocdoc.com/doctor/henry-chaung-od-52821
"Dr. Henry Chaung, OD",Eye Doctor,Male,Burmese,False,New York,10013,784.0,4.85,4.88,4.88,0,1,https://www.zocdoc.com/doctor/henry-chaung-od-52821
"Dr. Henry Chaung, OD",Eye Doctor,Male,Chinese (Mandarin),False,New York,10013,784.0,4.85,4.88,4.88,0,2,https://www.zocdoc.com/doctor/henry-chaung-od-52821
"Dr. Henry Chaung, OD",Eye Doctor,Male,Chinese (Cantonese),False,New York,10013,784.0,4.85,4.88,4.88,0,3,https://www.zocdoc.com/doctor/henry-chaung-od-52821
"Dr. Jonathan Smith, MD",Pediatric Doctors,Male,English,False,Bronx,10467,22.0,5.0,4.64,4.91,0,0,https://www.zocdoc.com/doctor/jonathan-smith-md-201326
"Dr. Erica Heller, DDS",Dentist,Female,English,False,New York,10021,17.0,5.0,5.0,5.0,0,0,https://www.zocdoc.com/dentist/erica-heller-dds-272737
"Dr. Khaled Zeitoun, MD",Endocrinologist,Male,English,False,New York,10022,216.0,4.62,3.61,4.73,0,0,https://www.zocdoc.com/doctor/khaled-zeitoun-md-285924
"Dr. Kenneth Kaplan, MD, FACOG",OB-GYN,Male,English,True,New York,10016,1247.0,4.7,4.54,4.76,0,0,https://www.zocdoc.com/doctor/kenneth-kaplan-md-facog-40311
"Dr. Wanda Arden, DDS",Dentist,Female,English,False,Maspeth,11378,37.0,4.57,4.34,4.8,0,0,https://www.zocdoc.com/dentist/wanda-arden-dds-87762
"Dr. Wanda Arden, DDS",Dentist,Female,Polish,False,Maspeth,11378,37.0,4.57,4.34,4.8,0,1,https://www.zocdoc.com/dentist/wanda-arden-dds-87762
"Dr. Wanda Arden, DDS",Specialist,Female,English,False,Maspeth,11378,37.0,4.57,4.34,4.8,2,0,https://www.zocdoc.com/dentist/wanda-arden-dds-87762
"Dr. Wanda Arden, DDS",Specialist,Female,Polish,False,Maspeth,11378,37.0,4.57,4.34,4.8,2,1,https://www.zocdoc.com/dentist/wanda-arden-dds-87762
"Dr. Sukdeb Datta, MD",Specialist,Male,English,False,Montvale,07645,49.0,4.57,4.42,4.58,0,0,https://www.zocdoc.com/doctor/sukdeb-datta-md-15300
"Dr. Sukdeb Datta, MD",Specialist,Male,Hindi,False,Montvale,07645,49.0,4.57,4.42,4.58,0,1,https://www.zocdoc.com/doctor/sukdeb-datta-md-15300
"Dr. Sukdeb Datta, MD",Specialist,Male,Bengali,False,Montvale,07645,49.0,4.57,4.42,4.58,0,2,https://www.zocdoc.com/doctor/sukdeb-datta-md-15300
"Dr. Hala Fatima Ubaid, DO",OB-GYN,Female,English,False,Howard Beach,11414,11.0,4.73,4.3,4.8,0,0,https://www.zocdoc.com/doctor/hala-fatima-ubaid-do-287377
"Dr. Danuta A. Jankowska, MD",Internist,Female,English,False,New York,10075,575.0,4.89,4.67,4.92,0,0,https://www.zocdoc.com/doctor/danuta-a-jankowska-md-175985
"Dr. Danuta A. Jankowska, MD",Internist,Female,Spanish,False,New York,10075,575.0,4.89,4.67,4.92,0,1,https://www.zocdoc.com/doctor/danuta-a-jankowska-md-175985
"Dr. Danuta A. Jankowska, MD",General Doctor,Female,English,False,New York,10075,575.0,4.89,4.67,4.92,1,0,https://www.zocdoc.com/doctor/danuta-a-jankowska-md-175985
"Dr. Danuta A. Jankowska, MD",General Doctor,Female,Spanish,False,New York,10075,575.0,4.89,4.67,4.92,1,1,https://www.zocdoc.com/doctor/danuta-a-jankowska-md-175985
"Dr. John Barsa, MD",Psychiatrist,Male,English,True,New York,10025,14.0,5.0,4.85,4.92,0,0,https://www.zocdoc.com/doctor/john-barsa-md-207728
"Dr. Brandon Or, OD",Eye Doctor,Male,English,True,Brooklyn,11204,15.0,4.73,4.43,4.79,0,0,https://www.zocdoc.com/doctor/brandon-or-od-285681
"Dr. Brandon Or, OD",Eye Doctor,Male,Russian,True,Brooklyn,11204,15.0,4.73,4.43,4.79,0,1,https://www.zocdoc.com/doctor/brandon-or-od-285681
"Dr. Brandon Or, OD",Eye Doctor,Male,Chinese (Mandarin),True,Brooklyn,11204,15.0,4.73,4.43,4.79,0,2,https://www.zocdoc.com/doctor/brandon-or-od-285681
"Dr. Brandon Or, OD",Eye Doctor,Male,Chinese (Cantonese),True,Brooklyn,11204,15.0,4.73,4.43,4.79,0,3,https://www.zocdoc.com/doctor/brandon-or-od-285681
"Dr. Victoria Banuchi Crespo, MD",Surgeon,Female,English,False,New York,10021,,5.0,4.0,5.0,0,0,https://www.zocdoc.com/doctor/victoria-banuchi-crespo-md-290400
"Dr. Victoria Banuchi Crespo, MD",Surgeon,Female,Spanish,False,New York,10021,,5.0,4.0,5.0,0,1,https://www.zocdoc.com/doctor/victoria-banuchi-crespo-md-290400
"Dr. Victoria Banuchi Crespo, MD", Ear,Female,English,False,New York,10021,,5.0,4.0,5.0,1,0,https://www.zocdoc.com/doctor/victoria-banuchi-crespo-md-290400
"Dr. Victoria Banuchi Crespo, MD", Ear,Female,Spanish,False,New York,10021,,5.0,4.0,5.0,1,1,https://www.zocdoc.com/doctor/victoria-banuchi-crespo-md-290400
"Dr. Victoria Banuchi Crespo, MD",Otolaryngologist,Female,English,False,New York,10021,,5.0,4.0,5.0,2,0,https://www.zocdoc.com/doctor/victoria-banuchi-crespo-md-290400
"Dr. Victoria Banuchi Crespo, MD",Otolaryngologist,Female,Spanish,False,New York,10021,,5.0,4.0,5.0,2,1,https://www.zocdoc.com/doctor/victoria-banuchi-crespo-md-290400
"Dr. Sarah Richards, DPM",Podiatrist,Female,English,False,Englewood,07631,11.0,4.91,4.78,5.0,0,0,https://www.zocdoc.com/doctor/sarah-richards-dpm-288274
"Dr. Alina Kochoumian-Stanciu, MD",Surgeon,Female,English,False,Forest Hills,11375,109.0,3.74,3.1,3.79,0,0,https://www.zocdoc.com/doctor/alina-kochoumian-stanciu-md-12936
"Dr. Alina Kochoumian-Stanciu, MD",Surgeon,Female,French,False,Forest Hills,11375,109.0,3.74,3.1,3.79,0,1,https://www.zocdoc.com/doctor/alina-kochoumian-stanciu-md-12936
"Dr. Alina Kochoumian-Stanciu, MD",Surgeon,Female,Spanish,False,Forest Hills,11375,109.0,3.74,3.1,3.79,0,2,https://www.zocdoc.com/doctor/alina-kochoumian-stanciu-md-12936
"Dr. Alina Kochoumian-Stanciu, MD",Surgeon,Female,,False,Forest Hills,11375,109.0,3.74,3.1,3.79,0,3,https://www.zocdoc.com/doctor/alina-kochoumian-stanciu-md-12936
"Dr. Alina Kochoumian-Stanciu, MD",Eye Doctor,Female,English,False,Forest Hills,11375,109.0,3.74,3.1,3.79,1,0,https://www.zocdoc.com/doctor/alina-kochoumian-stanciu-md-12936
"Dr. Alina Kochoumian-Stanciu, MD",Eye Doctor,Female,French,False,Forest Hills,11375,109.0,3.74,3.1,3.79,1,1,https://www.zocdoc.com/doctor/alina-kochoumian-stanciu-md-12936
"Dr. Alina Kochoumian-Stanciu, MD",Eye Doctor,Female,Spanish,False,Forest Hills,11375,109.0,3.74,3.1,3.79,1,2,https://www.zocdoc.com/doctor/alina-kochoumian-stanciu-md-12936
"Dr. Alina Kochoumian-Stanciu, MD",Eye Doctor,Female,,False,Forest Hills,11375,109.0,3.74,3.1,3.79,1,3,https://www.zocdoc.com/doctor/alina-kochoumian-stanciu-md-12936
"Dr. Alina Kochoumian-Stanciu, MD",Specialist,Female,English,False,Forest Hills,11375,109.0,3.74,3.1,3.79,2,0,https://www.zocdoc.com/doctor/alina-kochoumian-stanciu-md-12936
"Dr. Alina Kochoumian-Stanciu, MD",Specialist,Female,French,False,Forest Hills,11375,109.0,3.74,3.1,3.79,2,1,https://www.zocdoc.com/doctor/alina-kochoumian-stanciu-md-12936
"Dr. Alina Kochoumian-Stanciu, MD",Specialist,Female,Spanish,False,Forest Hills,11375,109.0,3.74,3.1,3.79,2,2,https://www.zocdoc.com/doctor/alina-kochoumian-stanciu-md-12936
"Dr. Alina Kochoumian-Stanciu, MD",Specialist,Female,,False,Forest Hills,11375,109.0,3.74,3.1,3.79,2,3,https://www.zocdoc.com/doctor/alina-kochoumian-stanciu-md-12936
"Michael Serrano, LCSW",Therapist,Male,English,True,New York,10001,6.0,5.0,5.0,5.0,0,0,https://www.zocdoc.com/professional/michael-serrano-lcsw-294086
"Michael Serrano, LCSW",Therapist,Male,Spanish,True,New York,10001,6.0,5.0,5.0,5.0,0,1,https://www.zocdoc.com/professional/michael-serrano-lcsw-294086
"Dr. Beth Kantrowitz, MD",Pediatric Doctors,Female,English,False,Brooklyn,11201,14.0,5.0,4.79,5.0,0,0,https://www.zocdoc.com/doctor/beth-kantrowitz-md-275199
"Dr. Geoffrey Isaac Phillips, MD",Surgeon,Male,English,False,East Meadow,11554,17.0,4.59,4.6,4.8,0,0,https://www.zocdoc.com/doctor/geoffrey-isaac-phillips-md-260780
"Dr. Andrew Paek, DDS",Dentist,Male,English,False,Jersey City,07302,39.0,4.87,4.82,4.79,0,0,https://www.zocdoc.com/dentist/andrew-paek-dds-43560
"Dr. Andrew Paek, DDS",Dentist,Male,Korean,False,Jersey City,07302,39.0,4.87,4.82,4.79,0,1,https://www.zocdoc.com/dentist/andrew-paek-dds-43560
"Dr. Gennady Landa, MD",Surgeon,Male,English,False,New York,10013,40.0,4.65,3.69,4.62,0,0,https://www.zocdoc.com/doctor/gennady-landa-md-48250
"Dr. Gennady Landa, MD",Eye Doctor,Male,English,False,New York,10013,40.0,4.65,3.69,4.62,1,0,https://www.zocdoc.com/doctor/gennady-landa-md-48250
"Dr. Gennady Landa, MD",Specialist,Male,English,False,New York,10013,40.0,4.65,3.69,4.62,2,0,https://www.zocdoc.com/doctor/gennady-landa-md-48250
"Dr. Edward Alvarez, DDS, BA",Dentist,Male,English,False,New York,10016,185.0,4.99,4.9,4.99,0,0,https://www.zocdoc.com/dentist/edward-alvarez-dds-ba-41819
"Dr. Edward Alvarez, DDS, BA",Dentist,Male,Spanish,False,New York,10016,185.0,4.99,4.9,4.99,0,1,https://www.zocdoc.com/dentist/edward-alvarez-dds-ba-41819
"Dr. Edward Alvarez, DDS, BA",Dentist,Male,Italian,False,New York,10016,185.0,4.99,4.9,4.99,0,2,https://www.zocdoc.com/dentist/edward-alvarez-dds-ba-41819
"Dr. Edward Alvarez, DDS, BA",Specialist,Male,English,False,New York,10016,185.0,4.99,4.9,4.99,2,0,https://www.zocdoc.com/dentist/edward-alvarez-dds-ba-41819
"Dr. Edward Alvarez, DDS, BA",Specialist,Male,Spanish,False,New York,10016,185.0,4.99,4.9,4.99,2,1,https://www.zocdoc.com/dentist/edward-alvarez-dds-ba-41819
"Dr. Edward Alvarez, DDS, BA",Specialist,Male,Italian,False,New York,10016,185.0,4.99,4.9,4.99,2,2,https://www.zocdoc.com/dentist/edward-alvarez-dds-ba-41819
"Dr. Chinyere Onyenekwu, OD",Eye Doctor,Female,English,False,Brooklyn,11226,124.0,4.56,3.84,4.62,0,0,https://www.zocdoc.com/doctor/chinyere-onyenekwu-od-238620
"Dr. Jared Dropkin, DO",General Doctor,Male,English,True,New York,,159.0,4.91,4.76,4.92,0,0,https://www.zocdoc.com/doctor/jared-dropkin-do-273515
"Dr. Reena Rupani, MD",Dermatologist,Female,English,True,New York,,465.0,4.84,4.56,4.88,0,0,https://www.zocdoc.com/doctor/reena-rupani-md-182496
"Phillip Tenenbaum, LMHC",Therapist,Male,English,False,Brooklyn,11222,16.0,4.44,4.93,4.67,0,0,https://www.zocdoc.com/professional/phillip-tenenbaum-lmhc-281032
"Amanda Phillips, LMSW",Therapist,Female,English,False,New York,10168,,,,,0,0,https://www.zocdoc.com/professional/amanda-phillips-lmsw-298777
"Dr. Stacy Serebnitsky, MD",Anesthesiologist,Female,English,False,Long Island City,11102,119.0,4.68,4.0,4.81,0,0,https://www.zocdoc.com/doctor/stacy-serebnitsky-md-200033
"Dr. Stacy Serebnitsky, MD",Anesthesiologist,Female,Russian,False,Long Island City,11102,119.0,4.68,4.0,4.81,0,1,https://www.zocdoc.com/doctor/stacy-serebnitsky-md-200033
"Dr. Stacy Serebnitsky, MD",Specialist,Female,English,False,Long Island City,11102,119.0,4.68,4.0,4.81,1,0,https://www.zocdoc.com/doctor/stacy-serebnitsky-md-200033
"Dr. Stacy Serebnitsky, MD",Specialist,Female,Russian,False,Long Island City,11102,119.0,4.68,4.0,4.81,1,1,https://www.zocdoc.com/doctor/stacy-serebnitsky-md-200033
"Dr. Saurabh Mehandru, MD",Gastroenterologist,Male,English,True,New York,,,5.0,4.0,5.0,0,0,https://www.zocdoc.com/doctor/saurabh-mehandru-md-182175
"Dustin Baldwin, DPT, PT",Therapist,Male,English,False,New York,10011,,5.0,5.0,4.0,0,0,https://www.zocdoc.com/professional/dustin-baldwin-dpt-pt-296670
"Dr. Jaishree Kumari, MD",Internist,Female,English,False,Bronx,10458,20.0,4.5,4.45,4.55,0,0,https://www.zocdoc.com/doctor/jaishree-kumari-md-186459
"Dr. Jaishree Kumari, MD",General Doctor,Female,English,False,Bronx,10458,20.0,4.5,4.45,4.55,1,0,https://www.zocdoc.com/doctor/jaishree-kumari-md-186459
"Dr. Kishore Ahuja, MD",Allergist,Male,English,True,Bronx,10467,22.0,4.41,3.18,4.36,0,0,https://www.zocdoc.com/doctor/kishore-ahuja-md-134793
"Dr. Kishore Ahuja, MD",Internist,Male,English,True,Bronx,10467,22.0,4.41,3.18,4.36,1,0,https://www.zocdoc.com/doctor/kishore-ahuja-md-134793
"Dr. Michael Cafarella, DMD",Dentist,Male,English,False,New York,10012,181.0,4.94,4.81,4.97,0,0,https://www.zocdoc.com/dentist/michael-cafarella-dmd-37307
"Dr. Michael Cafarella, DMD",Specialist,Male,English,False,New York,10012,181.0,4.94,4.81,4.97,3,0,https://www.zocdoc.com/dentist/michael-cafarella-dmd-37307
"Dr. Michael Zemelman, DDS",Dentist,Male,English,False,New York,10280,48.0,4.88,4.77,4.9,0,0,https://www.zocdoc.com/dentist/michael-zemelman-dds-136270
"Dr. Michael Zemelman, DDS",Dentist,Male,Russian,False,New York,10280,48.0,4.88,4.77,4.9,0,1,https://www.zocdoc.com/dentist/michael-zemelman-dds-136270
"Dr. Michael Zemelman, DDS",Dentist,Male,Ukrainian,False,New York,10280,48.0,4.88,4.77,4.9,0,2,https://www.zocdoc.com/dentist/michael-zemelman-dds-136270
"Susan Plunket, PhD",Psychologist,Female,English,False,New York City,10011,90.0,4.78,4.93,4.8,0,0,https://www.zocdoc.com/doctor/susan-plunket-phd-57530
"Dr. Ginger Simor, MD",Psychiatrist,Female,English,True,New York,10006,,5.0,5.0,5.0,0,0,https://www.zocdoc.com/doctor/ginger-simor-md-292175
"Dr. Ari Weitzner, MD",Eye Doctor,Male,English,False,New York,10003,346.0,4.58,4.29,4.59,0,0,https://www.zocdoc.com/doctor/ari-weitzner-md-149173
"Dr. Ari Weitzner, MD",Eye Doctor,Male,Hebrew,False,New York,10003,346.0,4.58,4.29,4.59,0,1,https://www.zocdoc.com/doctor/ari-weitzner-md-149173
"Dr. Ari Weitzner, MD",Eye Doctor,Male,Russian,False,New York,10003,346.0,4.58,4.29,4.59,0,2,https://www.zocdoc.com/doctor/ari-weitzner-md-149173
"Dr. Konstantine Malafis, DDS",Dentist,Male,English,False,Astoria,11105,45.0,4.8,4.79,4.81,0,0,https://www.zocdoc.com/dentist/konstantine-malafis-dds-59346
"Dr. Konstantine Malafis, DDS",Dentist,Male,Spanish,False,Astoria,11105,45.0,4.8,4.79,4.81,0,1,https://www.zocdoc.com/dentist/konstantine-malafis-dds-59346
"Dr. Konstantine Malafis, DDS",Dentist,Male,Greek,False,Astoria,11105,45.0,4.8,4.79,4.81,0,2,https://www.zocdoc.com/dentist/konstantine-malafis-dds-59346
"Dr. Michael Dobryansky, MD, FACS",Surgeon,Male,English,True,New York,,55.0,4.78,4.53,4.72,0,0,https://www.zocdoc.com/doctor/michael-dobryansky-md-facs-47893
"Dr. Michael Dobryansky, MD, FACS",Surgeon,Male,Russian,True,New York,,55.0,4.78,4.53,4.72,0,1,https://www.zocdoc.com/doctor/michael-dobryansky-md-facs-47893
"Dr. Hari Polavarapu, MD",Internist,Male,English,True,Brooklyn,11206,443.0,3.95,3.55,4.1,0,0,https://www.zocdoc.com/doctor/hari-polavarapu-md-7897
"Dr. Hari Polavarapu, MD",Internist,Male,Spanish,True,Brooklyn,11206,443.0,3.95,3.55,4.1,0,1,https://www.zocdoc.com/doctor/hari-polavarapu-md-7897
"Dr. Hari Polavarapu, MD",Internist,Male,Hindi,True,Brooklyn,11206,443.0,3.95,3.55,4.1,0,2,https://www.zocdoc.com/doctor/hari-polavarapu-md-7897
"Dr. Hari Polavarapu, MD",Internist,Male,,True,Brooklyn,11206,443.0,3.95,3.55,4.1,0,3,https://www.zocdoc.com/doctor/hari-polavarapu-md-7897
"Dr. Hari Polavarapu, MD",General Doctor,Male,English,True,Brooklyn,11206,443.0,3.95,3.55,4.1,1,0,https://www.zocdoc.com/doctor/hari-polavarapu-md-7897
"Dr. Hari Polavarapu, MD",General Doctor,Male,Spanish,True,Brooklyn,11206,443.0,3.95,3.55,4.1,1,1,https://www.zocdoc.com/doctor/hari-polavarapu-md-7897
"Dr. Hari Polavarapu, MD",General Doctor,Male,Hindi,True,Brooklyn,11206,443.0,3.95,3.55,4.1,1,2,https://www.zocdoc.com/doctor/hari-polavarapu-md-7897
"Dr. Hari Polavarapu, MD",General Doctor,Male,,True,Brooklyn,11206,443.0,3.95,3.55,4.1,1,3,https://www.zocdoc.com/doctor/hari-polavarapu-md-7897
"Dr. Harvey Rosenblum, MD",Eye Doctor,Male,English,False,New York,10016,298.0,4.47,3.88,4.58,0,0,https://www.zocdoc.com/doctor/harvey-rosenblum-md-65895
"Dr. Harvey Rosenblum, MD",Eye Doctor,Male,French,False,New York,10016,298.0,4.47,3.88,4.58,0,1,https://www.zocdoc.com/doctor/harvey-rosenblum-md-65895
"Dr. Harvey Rosenblum, MD",Eye Doctor,Male,Spanish,False,New York,10016,298.0,4.47,3.88,4.58,0,2,https://www.zocdoc.com/doctor/harvey-rosenblum-md-65895
"Dr. Harvey Rosenblum, MD",Eye Doctor,Male,,False,New York,10016,298.0,4.47,3.88,4.58,0,3,https://www.zocdoc.com/doctor/harvey-rosenblum-md-65895
"Dr. Haroun Arefi, DC",Chiropractor,Male,English,False,New York,10017,27.0,4.96,5.0,5.0,0,0,https://www.zocdoc.com/doctor/haroun-arefi-dc-294166
"Dr. Jonathan Leibowitz, MD",General Doctor,Male,English,True,Brooklyn,11219,945.0,4.92,4.45,4.92,0,0,https://www.zocdoc.com/doctor/jonathan-leibowitz-md-3200
"Dr. Thomas Lyo, MD",Internist,Male,English,False,Yonkers,10703,228.0,4.51,4.02,4.63,0,0,https://www.zocdoc.com/doctor/thomas-lyo-md-56121
"Dr. Thomas Lyo, MD",Internist,Male,Burmese,False,Yonkers,10703,228.0,4.51,4.02,4.63,0,1,https://www.zocdoc.com/doctor/thomas-lyo-md-56121
"Dr. Thomas Lyo, MD",Internist,Male,Chinese (Mandarin),False,Yonkers,10703,228.0,4.51,4.02,4.63,0,2,https://www.zocdoc.com/doctor/thomas-lyo-md-56121
"Dr. Thomas Lyo, MD",General Doctor,Male,English,False,Yonkers,10703,228.0,4.51,4.02,4.63,1,0,https://www.zocdoc.com/doctor/thomas-lyo-md-56121
"Dr. Thomas Lyo, MD",General Doctor,Male,Burmese,False,Yonkers,10703,228.0,4.51,4.02,4.63,1,1,https://www.zocdoc.com/doctor/thomas-lyo-md-56121
"Dr. Thomas Lyo, MD",General Doctor,Male,Chinese (Mandarin),False,Yonkers,10703,228.0,4.51,4.02,4.63,1,2,https://www.zocdoc.com/doctor/thomas-lyo-md-56121
"Dr. Ashleigh McGregor, MD",General Doctor,Female,English,True,New York,,218.0,4.9,4.84,4.94,0,0,https://www.zocdoc.com/doctor/ashleigh-mcgregor-md-273513
"Dr. Gregg Rubinstein, DC",Chiropractor,Male,English,True,New York,10019,143.0,4.76,4.76,4.88,0,0,https://www.zocdoc.com/doctor/gregg-rubinstein-dc-52074
"Dr. Gregg Rubinstein, DC",Chiropractor,Male,Spanish,True,New York,10019,143.0,4.76,4.76,4.88,0,1,https://www.zocdoc.com/doctor/gregg-rubinstein-dc-52074
"Dr. Gregg Rubinstein, DC",Chiropractor,Male,Slovak,True,New York,10019,143.0,4.76,4.76,4.88,0,2,https://www.zocdoc.com/doctor/gregg-rubinstein-dc-52074
